Lake,namedLocation,Date,Depth,Temp,spCond,DO,DOsat
PRLA,PRLA.AOS.buoy.c0,2018-06-20T04:00:00Z,1.5,20.9,1110,10.7,119.6
PRLA,PRLA.AOS.buoy.c0,2018-06-20T04:00:00Z,2.5,19.8,1126,0.2,1.5
PRLA,PRLA.AOS.buoy.c0,2018-06-20T04:00:00Z,2,20.8,1110,10.2,114.7
PRLA,PRLA.AOS.buoy.c0,2018-06-20T04:00:00Z,1,20.9,1110,10.9,122.9
PRLA,PRLA.AOS.buoy.c0,2018-07-05T04:00:00Z,2.5,22.5,1112,5.8,68.2
PRLA,PRLA.AOS.buoy.c0,2018-07-05T04:00:00Z,2,22.6,1111,6.6,81.3
PRLA,PRLA.AOS.buoy.c0,2018-07-05T04:00:00Z,0.5,22.8,1114,7.1,86.7
PRLA,PRLA.AOS.buoy.c0,2018-07-05T04:00:00Z,1,22.7,1114,6.7,80.8
PRLA,PRLA.AOS.buoy.c0,2018-07-05T04:00:00Z,1.5,22.6,1112,6.7,82.1
PRLA,PRLA.AOS.buoy.c0,2018-07-09T04:00:00Z,2,24.3,1116,5.4,67
PRLA,PRLA.AOS.buoy.c0,2018-07-09T04:00:00Z,1,24.4,1116,5.6,69.4
PRLA,PRLA.AOS.buoy.c0,2018-07-09T04:00:00Z,2.5,24,1117,4.5,56
PRLA,PRLA.AOS.buoy.c0,2018-07-09T04:00:00Z,1.5,24.3,1117,5,63.3
PRLA,PRLA.AOS.buoy.c0,2018-07-09T04:00:00Z,0.5,24.4,1115,5.6,70.7
PRLA,PRLA.AOS.buoy.c0,2018-07-11T04:00:00Z,0.5,24.9,1123,6.2,80.2
PRLA,PRLA.AOS.buoy.c0,2018-07-11T04:00:00Z,1,24.9,1123,6.2,79.1
PRLA,PRLA.AOS.buoy.c0,2018-07-11T04:00:00Z,2.5,24.6,1125,3.6,45.8
PRLA,PRLA.AOS.buoy.c0,2018-07-11T04:00:00Z,1.5,24.8,1123,5.7,73.3
PRLA,PRLA.AOS.buoy.c0,2018-07-11T04:00:00Z,2,24.8,1123,5.6,70.9
PRLA,PRLA.AOS.buoy.c0,2018-08-07T04:00:00Z,0.5,22.1,1145,5.1,62.5
PRLA,PRLA.AOS.buoy.c0,2018-08-07T04:00:00Z,2.5,21.4,1148,0.8,10
PRLA,PRLA.AOS.buoy.c0,2018-08-07T04:00:00Z,1.5,21.8,1141,4.4,53.8
PRLA,PRLA.AOS.buoy.c0,2018-08-07T04:00:00Z,1,21.8,1143,4.4,52.8
PRLA,PRLA.AOS.buoy.c0,2018-08-07T04:00:00Z,2,21.7,1144,1.2,15.6
PRLA,PRLA.AOS.buoy.c0,2018-09-04T04:00:00Z,2.5,19.2,1180,7.4,84.6
PRLA,PRLA.AOS.buoy.c0,2018-09-04T04:00:00Z,1.5,19.2,1180,7.6,87.7
PRLA,PRLA.AOS.buoy.c0,2018-09-04T04:00:00Z,2,19.2,1180,7.5,86.7
PRLA,PRLA.AOS.buoy.c0,2018-09-04T04:00:00Z,0.5,19.2,1180,7.6,87.8
PRLA,PRLA.AOS.buoy.c0,2018-09-04T04:00:00Z,1,19.2,1181,7.6,87.7
PRLA,PRLA.AOS.buoy.c0,2018-09-10T04:00:00Z,1.5,17.4,1195,8.5,94.6
PRLA,PRLA.AOS.buoy.c0,2018-09-10T04:00:00Z,1,17.6,1193,9.9,110.5
PRLA,PRLA.AOS.buoy.c0,2018-09-10T04:00:00Z,2,17.1,1196,7.1,78.4
PRLA,PRLA.AOS.buoy.c0,2018-09-10T04:00:00Z,2.5,16.9,1196,6.3,69.6
PRLA,PRLA.AOS.buoy.c0,2018-09-10T04:00:00Z,0.5,17.7,1195,10.4,117.2
PRLA,PRLA.AOS.buoy.c0,2018-09-11T04:00:00Z,2,17.5,1200,5.5,61.7
PRLA,PRLA.AOS.buoy.c0,2018-09-11T04:00:00Z,1,18,1195,8.3,94.4
PRLA,PRLA.AOS.buoy.c0,2018-09-11T04:00:00Z,2.5,17.4,1198,4.4,46.4
PRLA,PRLA.AOS.buoy.c0,2018-09-11T04:00:00Z,0.5,18.2,1193,8.8,97.8
PRLA,PRLA.AOS.buoy.c0,2018-09-11T04:00:00Z,1.5,18,1195,7.6,86
PRLA,PRLA.AOS.buoy.c0,2018-09-13T04:00:00Z,1,17.4,1201,6.5,73
PRLA,PRLA.AOS.buoy.c0,2018-09-13T04:00:00Z,2,17.4,1201,6.4,71.7
PRLA,PRLA.AOS.buoy.c0,2018-09-13T04:00:00Z,0.5,17.4,1201,6.5,73.1
PRLA,PRLA.AOS.buoy.c0,2018-09-13T04:00:00Z,1.5,17.4,1201,6.5,72.5
PRLA,PRLA.AOS.buoy.c0,2018-10-16T04:00:00Z,1,1.8,1238,12,92.2
PRLA,PRLA.AOS.buoy.c0,2018-10-16T04:00:00Z,1.5,1.8,1237,11.9,91.2
PRLA,PRLA.AOS.buoy.c0,2018-10-16T04:00:00Z,0.5,1.8,1242,12.1,94.1
PRLA,PRLA.AOS.buoy.c0,2018-10-16T04:00:00Z,2,1.8,1236,11.8,90.7
PRLA,PRLA.AOS.buoy.c0,2018-10-16T04:00:00Z,2.5,1.8,1236,11.2,86.3
PRLA,PRLA.AOS.buoy.c0,2018-10-30T04:00:00Z,0.5,5.9,1234,10.1,87.4
PRLA,PRLA.AOS.buoy.c0,2018-10-30T04:00:00Z,1.5,5.9,1234,10,86.2
PRLA,PRLA.AOS.buoy.c0,2018-10-30T04:00:00Z,2,5.9,1234,10,86
PRLA,PRLA.AOS.buoy.c0,2018-10-30T04:00:00Z,1,5.9,1234,10,86.1
PRLA,PRLA.AOS.buoy.c0,2018-12-04T05:00:00Z,1.5,2.6,1418,0.6,4.6
PRLA,PRLA.AOS.buoy.c0,2018-12-04T05:00:00Z,1,2.1,1416,3.1,23.9
PRLA,PRLA.AOS.buoy.c0,2018-12-04T05:00:00Z,0.5,1.5,1419,4.9,37.6
PRLA,PRLA.AOS.buoy.c0,2018-12-04T05:00:00Z,2,2.9,1439,1.8,14.2
PRLA,PRLA.AOS.buoy.c0,2019-01-10T05:00:00Z,1,2,1591,0.1,0.5
PRLA,PRLA.AOS.buoy.c0,2019-01-10T05:00:00Z,2,3.1,1638,0,0.3
PRLA,PRLA.AOS.buoy.c0,2019-01-10T05:00:00Z,1.5,2.8,1586,0.1,0.4
PRLA,PRLA.AOS.buoy.c0,2019-01-10T05:00:00Z,0.5,1.8,1589,0.1,0.6
PRLA,PRLA.AOS.buoy.c0,2019-02-11T05:00:00Z,0.5,1.3,1868,1.3,9.5
PRLA,PRLA.AOS.buoy.c0,2019-02-11T05:00:00Z,1.5,2.4,1896,0.7,5.6
PRLA,PRLA.AOS.buoy.c0,2019-02-11T05:00:00Z,1,2.1,1852,0.9,7.2
PRPO,PRPO.AOS.buoy.c0,2015-04-16T04:00:00Z,1,9.6,2594,10.9,103.3
PRPO,PRPO.AOS.buoy.c0,2015-04-16T04:00:00Z,2,9.6,2594,11,103.4
PRPO,PRPO.AOS.buoy.c0,2015-04-16T04:00:00Z,0.5,9.6,2594,11,103.6
PRPO,PRPO.AOS.buoy.c0,2015-04-16T04:00:00Z,1.5,9.6,2594,10.9,103.2
PRPO,PRPO.AOS.buoy.c0,2015-04-16T04:00:00Z,2.5,9.6,2594,11,103.5
PRPO,PRPO.AOS.buoy.c0,2015-05-05T04:00:00Z,1,13.9,2644,10.1,105.4
PRPO,PRPO.AOS.buoy.c0,2015-05-05T04:00:00Z,2,13.9,2644,10.1,104.9
PRPO,PRPO.AOS.buoy.c0,2015-05-05T04:00:00Z,2.5,13.9,2644,10.1,104.8
PRPO,PRPO.AOS.buoy.c0,2015-05-05T04:00:00Z,1.5,13.9,2645,10.1,105.3
PRPO,PRPO.AOS.buoy.c0,2015-05-05T04:00:00Z,0.5,13.9,2643,10.1,105.3
PRPO,PRPO.AOS.buoy.c0,2015-05-14T04:00:00Z,1.5,10.1,2611,10.8,104
PRPO,PRPO.AOS.buoy.c0,2015-05-14T04:00:00Z,2.4,10.1,2611,10.8,103.6
PRPO,PRPO.AOS.buoy.c0,2015-05-14T04:00:00Z,1,10.1,2610,10.8,103.7
PRPO,PRPO.AOS.buoy.c0,2015-05-14T04:00:00Z,2,10.1,2611,10.8,104
PRPO,PRPO.AOS.buoy.c0,2015-05-14T04:00:00Z,0.5,10.1,2610,10.8,103.8
PRPO,PRPO.AOS.buoy.c0,2015-06-02T04:00:00Z,1,16.6,2619,8.2,91.7
PRPO,PRPO.AOS.buoy.c0,2015-06-02T04:00:00Z,1.5,16.6,2620,8.2,91
PRPO,PRPO.AOS.buoy.c0,2015-06-02T04:00:00Z,2,16.6,2619,8,88.6
PRPO,PRPO.AOS.buoy.c0,2015-06-02T04:00:00Z,0.5,16.6,2619,8.4,93.2
PRPO,PRPO.AOS.buoy.c0,2015-06-02T04:00:00Z,2.5,16.6,2618,7.8,87.2
PRPO,PRPO.AOS.buoy.c0,2015-07-06T04:00:00Z,0.5,23.4,2711,1.4,17.1
PRPO,PRPO.AOS.buoy.c0,2015-07-06T04:00:00Z,1,23.4,2712,1.4,17.9
PRPO,PRPO.AOS.buoy.c0,2015-07-06T04:00:00Z,2,23.4,2720,1.4,16.8
PRPO,PRPO.AOS.buoy.c0,2015-07-06T04:00:00Z,2.5,23.4,2720,1.2,15.4
PRPO,PRPO.AOS.buoy.c0,2015-07-06T04:00:00Z,1.5,23.4,2721,1.3,16.6
PRPO,PRPO.AOS.buoy.c0,2015-07-07T04:00:00Z,2.5,21.8,2726,1.1,12.5
PRPO,PRPO.AOS.buoy.c0,2015-07-07T04:00:00Z,1,22,2725,1.3,16.2
PRPO,PRPO.AOS.buoy.c0,2015-07-07T04:00:00Z,0.5,22,2726,1.3,16.1
PRPO,PRPO.AOS.buoy.c0,2015-07-07T04:00:00Z,2,21.9,2725,1.3,16.1
PRPO,PRPO.AOS.buoy.c0,2015-07-07T04:00:00Z,1.5,22,2725,1.3,16.2
PRPO,PRPO.AOS.buoy.c0,2015-09-01T04:00:00Z,1,21,2789,7.8,94
PRPO,PRPO.AOS.buoy.c0,2015-09-01T04:00:00Z,2,20.9,2789,7.9,95.2
PRPO,PRPO.AOS.buoy.c0,2015-09-01T04:00:00Z,1.5,20.9,2789,7.7,93.7
PRPO,PRPO.AOS.buoy.c0,2015-09-01T04:00:00Z,0.5,21,2790,7.8,94.5
PRPO,PRPO.AOS.buoy.c0,2015-09-14T04:00:00Z,2,17.6,2860,6.3,72.2
PRPO,PRPO.AOS.buoy.c0,2015-09-14T04:00:00Z,0.5,17.6,2862,6.5,74
PRPO,PRPO.AOS.buoy.c0,2015-09-14T04:00:00Z,1,17.6,2861,6.5,73.6
PRPO,PRPO.AOS.buoy.c0,2015-09-14T04:00:00Z,1.5,17.6,2861,6.4,73.2
PRPO,PRPO.AOS.buoy.c0,2015-11-03T05:00:00Z,2,5.7,3021,10.8,93.6
PRPO,PRPO.AOS.buoy.c0,2015-11-03T05:00:00Z,1,5.8,3021,10.8,93.8
PRPO,PRPO.AOS.buoy.c0,2015-11-03T05:00:00Z,1.5,5.7,3020,10.8,93.5
PRPO,PRPO.AOS.buoy.c0,2015-11-03T05:00:00Z,0.5,5.8,3022,10.7,93.3
PRPO,PRPO.AOS.buoy.c0,2016-01-05T05:00:00Z,0.5,1.3,3411,5.4,41.7
PRPO,PRPO.AOS.buoy.c0,2016-01-05T05:00:00Z,1,1.5,3399,5.3,41
PRPO,PRPO.AOS.buoy.c0,2016-01-05T05:00:00Z,1.5,1.9,3394,5.2,40.7
PRPO,PRPO.AOS.buoy.c0,2016-01-05T05:00:00Z,2,1.8,3421,5,39.1
PRPO,PRPO.AOS.buoy.c0,2016-02-02T05:00:00Z,1.5,1.8,3596,2.1,16.3
PRPO,PRPO.AOS.buoy.c0,2016-02-02T05:00:00Z,1,1.4,3595,1.9,14.6
PRPO,PRPO.AOS.buoy.c0,2016-02-02T05:00:00Z,0.5,1.4,3574,1.5,11.2
PRPO,PRPO.AOS.buoy.c0,2016-03-01T05:00:00Z,1,3.2,3651,4.3,34.9
PRPO,PRPO.AOS.buoy.c0,2016-03-01T05:00:00Z,1.5,3.2,3651,4.3,35.2
PRPO,PRPO.AOS.buoy.c0,2016-03-01T05:00:00Z,0.5,3.3,3646,4.4,35.9
PRPO,PRPO.AOS.buoy.c0,2016-03-23T04:00:00Z,1,2.1,2988,12.2,95.8
PRPO,PRPO.AOS.buoy.c0,2016-03-23T04:00:00Z,1.5,2.1,2987,12.2,95.8
PRPO,PRPO.AOS.buoy.c0,2016-03-23T04:00:00Z,2,2.1,2988,12.3,96.2
PRPO,PRPO.AOS.buoy.c0,2016-03-23T04:00:00Z,0.5,2.1,2988,12.2,95.4
PRPO,PRPO.AOS.buoy.c0,2016-04-26T04:00:00Z,1,6.2,2868,9.7,84.4
PRPO,PRPO.AOS.buoy.c0,2016-04-26T04:00:00Z,2,6.2,2868,9.6,84.3
PRPO,PRPO.AOS.buoy.c0,2016-04-26T04:00:00Z,1.5,6.2,2868,9.6,84.4
PRPO,PRPO.AOS.buoy.c0,2016-04-26T04:00:00Z,0.5,6.2,2869,9.6,84.4
PRPO,PRPO.AOS.buoy.c0,2016-05-03T04:00:00Z,2,11.4,2882,10,99.2
PRPO,PRPO.AOS.buoy.c0,2016-05-03T04:00:00Z,0.5,11.5,2881,10.1,100.3
PRPO,PRPO.AOS.buoy.c0,2016-05-03T04:00:00Z,1.5,11.5,2883,10,98.4
PRPO,PRPO.AOS.buoy.c0,2016-05-03T04:00:00Z,1,11.5,2882,10.1,99.5
PRPO,PRPO.AOS.buoy.c0,2016-07-07T04:00:00Z,0.5,22.6,2986,9.9,123.9
PRPO,PRPO.AOS.buoy.c0,2016-07-07T04:00:00Z,1,22.2,2989,7.2,89.9
PRPO,PRPO.AOS.buoy.c0,2016-07-07T04:00:00Z,1.5,22.1,2992,6.9,85.6
PRPO,PRPO.AOS.buoy.c0,2016-07-07T04:00:00Z,2,21.9,2999,3.8,46.8
PRPO,PRPO.AOS.buoy.c0,2016-09-12T04:00:00Z,1,16.1,3051,8.5,92.8
PRPO,PRPO.AOS.buoy.c0,2016-09-12T04:00:00Z,2,16.1,3051,8.4,91.7
PRPO,PRPO.AOS.buoy.c0,2016-09-12T04:00:00Z,1.5,16.1,3051,8.5,92.7
PRPO,PRPO.AOS.buoy.c0,2016-09-12T04:00:00Z,0.5,16.1,3051,8.5,93
PRPO,PRPO.AOS.buoy.c0,2016-10-18T04:00:00Z,1,8.2,3168,8.7,80.1
PRPO,PRPO.AOS.buoy.c0,2016-10-18T04:00:00Z,0.5,8.2,3168,8.7,80.4
PRPO,PRPO.AOS.buoy.c0,2016-10-18T04:00:00Z,1.5,8.2,3169,8.6,79.6
PRPO,PRPO.AOS.buoy.c0,2016-10-18T04:00:00Z,2,8.2,3169,8.7,79.9
PRPO,PRPO.AOS.buoy.c0,2016-12-21T05:00:00Z,0.5,0.1,4012,8.4,62.6
PRPO,PRPO.AOS.buoy.c0,2016-12-21T05:00:00Z,1,0.4,4000,7.9,59.9
PRPO,PRPO.AOS.buoy.c0,2016-12-21T05:00:00Z,1.5,0.5,4010,7.2,54.5
PRPO,PRPO.AOS.buoy.c0,2017-01-17T05:00:00Z,0.5,-0.3,3840,2.6,19.4
PRPO,PRPO.AOS.buoy.c0,2017-01-17T05:00:00Z,1,-0.3,3811,2.5,18.8
PRPO,PRPO.AOS.buoy.c0,2017-01-17T05:00:00Z,1.5,0.4,3770,2,14.7
PRPO,PRPO.AOS.buoy.c0,2017-02-14T05:00:00Z,1,0.4,4505,0.6,4.7
PRPO,PRPO.AOS.buoy.c0,2017-02-14T05:00:00Z,0.5,0,4529,1.1,7.8
PRPO,PRPO.AOS.buoy.c0,2017-03-21T04:00:00Z,1,3.2,4419,3.9,31.2
PRPO,PRPO.AOS.buoy.c0,2017-03-21T04:00:00Z,1.5,3.5,4431,1.2,9.5
PRPO,PRPO.AOS.buoy.c0,2017-03-21T04:00:00Z,0.5,2.6,4321,4.9,38.8
PRPO,PRPO.AOS.buoy.c0,2017-04-11T04:00:00Z,0.5,3.5,3116,9.9,80.4
PRPO,PRPO.AOS.buoy.c0,2017-04-11T04:00:00Z,1.5,3.6,3128,9.8,79.5
PRPO,PRPO.AOS.buoy.c0,2017-04-11T04:00:00Z,1,3.6,3125,9.7,79.1
PRPO,PRPO.AOS.buoy.c0,2017-04-11T04:00:00Z,2,3.7,3133,9.5,76.9
PRPO,PRPO.AOS.buoy.c0,2017-04-27T04:00:00Z,1,2.5,3205,12.2,97.8
PRPO,PRPO.AOS.buoy.c0,2017-04-27T04:00:00Z,1.5,2.5,3207,12.2,97.6
PRPO,PRPO.AOS.buoy.c0,2017-04-27T04:00:00Z,2,2.5,3206,12.1,96.9
PRPO,PRPO.AOS.buoy.c0,2017-04-27T04:00:00Z,0.5,2.5,3204,12.2,97.5
PRPO,PRPO.AOS.buoy.c0,2017-04-28T04:00:00Z,0.5,4,3180,12.2,100.6
PRPO,PRPO.AOS.buoy.c0,2017-04-28T04:00:00Z,1.5,3.9,3195,12.1,99.4
PRPO,PRPO.AOS.buoy.c0,2017-04-28T04:00:00Z,1,3.9,3195,12.3,101.3
PRPO,PRPO.AOS.buoy.c0,2017-04-28T04:00:00Z,2,3.9,3195,11.9,98.1
PRPO,PRPO.AOS.buoy.c0,2017-05-02T04:00:00Z,0.5,9.4,3171,14,132.2
PRPO,PRPO.AOS.buoy.c0,2017-05-02T04:00:00Z,1.5,9.4,3169,13.6,128.7
PRPO,PRPO.AOS.buoy.c0,2017-05-02T04:00:00Z,1,9.4,3169,13.7,129.5
PRPO,PRPO.AOS.buoy.c0,2017-05-02T04:00:00Z,2,9.3,3177,13.6,128.2
PRPO,PRPO.AOS.buoy.c0,2017-06-06T04:00:00Z,0.5,21.1,3323,7.1,85.4
PRPO,PRPO.AOS.buoy.c0,2017-06-06T04:00:00Z,1.5,21,3324,6.6,79.9
PRPO,PRPO.AOS.buoy.c0,2017-06-06T04:00:00Z,2,20.1,3335,2.2,25.7
PRPO,PRPO.AOS.buoy.c0,2017-06-06T04:00:00Z,1,21.1,3323,6.9,84.3
PRPO,PRPO.AOS.buoy.c0,2017-07-05T04:00:00Z,2,22.4,3414,7.8,97.3
PRPO,PRPO.AOS.buoy.c0,2017-07-05T04:00:00Z,1,22.5,3410,8.3,102.8
PRPO,PRPO.AOS.buoy.c0,2017-07-05T04:00:00Z,1.5,22.4,3411,8.3,102.7
PRPO,PRPO.AOS.buoy.c0,2017-07-05T04:00:00Z,0.5,22.5,3411,8.4,104.3
PRPO,PRPO.AOS.buoy.c0,2017-07-17T04:00:00Z,2,22.9,3505,4.8,60.8
PRPO,PRPO.AOS.buoy.c0,2017-07-17T04:00:00Z,1,23,3501,5.3,67.7
PRPO,PRPO.AOS.buoy.c0,2017-07-17T04:00:00Z,1.5,23,3503,5,63.6
PRPO,PRPO.AOS.buoy.c0,2017-07-17T04:00:00Z,0.5,23.1,3477,5.5,70.1
PRPO,PRPO.AOS.buoy.c0,2017-07-18T04:00:00Z,1.5,23.2,3510,4.6,57.5
PRPO,PRPO.AOS.buoy.c0,2017-07-18T04:00:00Z,2,23,3511,4.3,54
PRPO,PRPO.AOS.buoy.c0,2017-07-18T04:00:00Z,0.5,23.2,3508,4.6,58.2
PRPO,PRPO.AOS.buoy.c0,2017-07-18T04:00:00Z,1,23.2,3508,4.6,57.9
PRPO,PRPO.AOS.buoy.c0,2017-07-20T04:00:00Z,0.5,23.3,3533,5.7,72.3
PRPO,PRPO.AOS.buoy.c0,2017-07-20T04:00:00Z,1.5,23.2,3529,5.2,65.4
PRPO,PRPO.AOS.buoy.c0,2017-07-20T04:00:00Z,1,23.3,3530,5.6,70.4
PRPO,PRPO.AOS.buoy.c0,2017-07-20T04:00:00Z,2,23.2,3530,5,63.1
PRPO,PRPO.AOS.buoy.c0,2017-08-02T04:00:00Z,1,23.8,3628,3.7,46.6
PRPO,PRPO.AOS.buoy.c0,2017-08-02T04:00:00Z,0.5,23.8,3628,3.9,48.9
PRPO,PRPO.AOS.buoy.c0,2017-08-02T04:00:00Z,1.5,23.8,3628,3.6,46.1
PRPO,PRPO.AOS.buoy.c0,2017-08-02T04:00:00Z,2,23.7,3630,3.5,44.3
PRPO,PRPO.AOS.buoy.c0,2017-09-05T04:00:00Z,0.5,16.9,3679,6.9,76.3
PRPO,PRPO.AOS.buoy.c0,2017-09-05T04:00:00Z,1.5,16.9,3679,6.6,73.3
PRPO,PRPO.AOS.buoy.c0,2017-09-05T04:00:00Z,1,16.9,3678,6.8,75.2
PRPO,PRPO.AOS.buoy.c0,2017-09-18T04:00:00Z,1,12.6,3694,8.7,88.5
PRPO,PRPO.AOS.buoy.c0,2017-09-18T04:00:00Z,1.5,12.6,3695,8.7,88.2
PRPO,PRPO.AOS.buoy.c0,2017-09-18T04:00:00Z,0.5,12.6,3683,8.8,89.1
PRPO,PRPO.AOS.buoy.c0,2017-09-20T04:00:00Z,1,13.5,3723,8.1,84.9
PRPO,PRPO.AOS.buoy.c0,2017-09-20T04:00:00Z,1.5,13.5,3725,8.2,85.4
PRPO,PRPO.AOS.buoy.c0,2017-09-20T04:00:00Z,0.5,13.5,3725,8.1,83.9
PRPO,PRPO.AOS.buoy.c0,2017-09-26T04:00:00Z,1.5,11.7,3706,9.8,97
PRPO,PRPO.AOS.buoy.c0,2017-09-26T04:00:00Z,0.5,11.7,3706,9.8,96.9
PRPO,PRPO.AOS.buoy.c0,2017-09-26T04:00:00Z,1,11.7,3705,9.7,96.5
PRPO,PRPO.AOS.buoy.c0,2017-10-17T04:00:00Z,1.5,6.6,3830,9.1,80.2
PRPO,PRPO.AOS.buoy.c0,2017-10-17T04:00:00Z,0.5,6.6,3830,9.1,80.8
PRPO,PRPO.AOS.buoy.c0,2017-10-17T04:00:00Z,1,6.6,3830,9.1,80.3
PRPO,PRPO.AOS.buoy.c0,2017-10-31T04:00:00Z,0.5,0.1,3992,12.9,95.7
PRPO,PRPO.AOS.buoy.c0,2017-10-31T04:00:00Z,1,0.1,4002,12.9,96.2
PRPO,PRPO.AOS.buoy.c0,2017-10-31T04:00:00Z,1.5,0.2,4003,12.5,93.2
PRPO,PRPO.AOS.buoy.c0,2018-01-02T05:00:00Z,1,0.1,4851,7.6,56.5
PRPO,PRPO.AOS.buoy.c0,2018-01-02T05:00:00Z,0.5,0,4836,7.8,57.9
PRPO,PRPO.AOS.buoy.c0,2018-02-13T05:00:00Z,0.1,0.6,5724,11.7,89
PRPO,PRPO.AOS.buoy.c0,2018-02-13T05:00:00Z,0.5,0.3,5732,11.9,89.6
PRPO,PRPO.AOS.buoy.c0,2018-03-13T04:00:00Z,1,1.9,5944,4.3,33
PRPO,PRPO.AOS.buoy.c0,2018-03-13T04:00:00Z,0.5,1.6,5936,7.7,59.2
PRPO,PRPO.AOS.buoy.c0,2018-04-17T04:00:00Z,0.5,0.8,5925,2.9,22
PRPO,PRPO.AOS.buoy.c0,2018-04-17T04:00:00Z,1,1.8,5911,0.2,1.4
PRPO,PRPO.AOS.buoy.c0,2018-05-01T04:00:00Z,0.5,7.9,3692,8.9,80.7
PRPO,PRPO.AOS.buoy.c0,2018-05-01T04:00:00Z,1.5,7.9,3700,9.1,83.1
PRPO,PRPO.AOS.buoy.c0,2018-05-01T04:00:00Z,1,7.9,3693,9.1,82.8
PRPO,PRPO.AOS.buoy.c0,2018-05-14T04:00:00Z,0.5,15.4,3763,11.8,126.7
PRPO,PRPO.AOS.buoy.c0,2018-05-14T04:00:00Z,1.5,15.1,3778,11.3,121.4
PRPO,PRPO.AOS.buoy.c0,2018-05-14T04:00:00Z,1,15.3,3760,11.7,126.2
PRPO,PRPO.AOS.buoy.c0,2018-05-16T04:00:00Z,1.5,17,3845,10.5,117.5
PRPO,PRPO.AOS.buoy.c0,2018-05-16T04:00:00Z,0.5,17.1,3848,10.6,119.6
PRPO,PRPO.AOS.buoy.c0,2018-05-16T04:00:00Z,1,17,3845,10.5,118.9
PRPO,PRPO.AOS.buoy.c0,2018-05-22T04:00:00Z,1,19.7,3876,12,143.9
PRPO,PRPO.AOS.buoy.c0,2018-05-22T04:00:00Z,0.5,21.1,3871,11.9,144.8
PRPO,PRPO.AOS.buoy.c0,2018-05-22T04:00:00Z,1.5,17.5,3890,11.3,129.2
PRPO,PRPO.AOS.buoy.c0,2018-06-05T04:00:00Z,1.5,18.6,3825,7.7,90.1
PRPO,PRPO.AOS.buoy.c0,2018-06-05T04:00:00Z,1,18.8,3827,7.8,90.7
PRPO,PRPO.AOS.buoy.c0,2018-06-05T04:00:00Z,0.5,18.8,3814,7.6,89.2
PRPO,PRPO.AOS.buoy.c0,2018-06-20T04:00:00Z,0.5,20.7,3994,8.1,97
PRPO,PRPO.AOS.buoy.c0,2018-06-20T04:00:00Z,1,20.6,3937,7.9,95.3
PRPO,PRPO.AOS.buoy.c0,2018-06-20T04:00:00Z,1.5,20.4,3954,4.9,64.1
PRPO,PRPO.AOS.buoy.c0,2018-07-05T04:00:00Z,0.5,22.6,3999,6.9,84.7
PRPO,PRPO.AOS.buoy.c0,2018-07-05T04:00:00Z,1.5,22.5,4001,6.7,81.8
PRPO,PRPO.AOS.buoy.c0,2018-07-05T04:00:00Z,1,22.6,4000,6.8,84.1
PRPO,PRPO.AOS.buoy.c0,2018-07-16T04:00:00Z,1.5,22.3,4090,5.1,69
PRPO,PRPO.AOS.buoy.c0,2018-07-16T04:00:00Z,0.5,23.2,4097,8.7,109.2
PRPO,PRPO.AOS.buoy.c0,2018-07-16T04:00:00Z,1,22.8,4092,6.9,89.1
PRPO,PRPO.AOS.buoy.c0,2018-07-18T04:00:00Z,1,23.7,4125,7.4,95
PRPO,PRPO.AOS.buoy.c0,2018-07-18T04:00:00Z,1.5,23.5,4126,6.9,87.9
PRPO,PRPO.AOS.buoy.c0,2018-07-18T04:00:00Z,0.5,23.7,4118,7.5,95
PRPO,PRPO.AOS.buoy.c0,2018-08-07T04:00:00Z,1.5,22.1,4167,7.2,90.2
PRPO,PRPO.AOS.buoy.c0,2018-08-07T04:00:00Z,0.5,22.1,4167,7.1,91.5
PRPO,PRPO.AOS.buoy.c0,2018-08-07T04:00:00Z,1,22.1,4167,7.3,90.5
PRPO,PRPO.AOS.buoy.c0,2018-09-04T04:00:00Z,1.5,19.3,4280,6.8,79.7
PRPO,PRPO.AOS.buoy.c0,2018-09-04T04:00:00Z,0.5,19.3,4281,6.9,80.5
PRPO,PRPO.AOS.buoy.c0,2018-09-04T04:00:00Z,1,19.3,4282,6.8,80.4
PRPO,PRPO.AOS.buoy.c0,2018-09-17T04:00:00Z,1.5,16.4,4432,7.5,83.6
PRPO,PRPO.AOS.buoy.c0,2018-09-17T04:00:00Z,1,16.4,4432,7.6,84
PRPO,PRPO.AOS.buoy.c0,2018-09-17T04:00:00Z,0.5,16.4,4433,7.6,84
PRPO,PRPO.AOS.buoy.c0,2018-09-19T04:00:00Z,0.5,15.3,4438,8.3,89.2
PRPO,PRPO.AOS.buoy.c0,2018-09-19T04:00:00Z,1,15.2,4436,8.3,88.9
PRPO,PRPO.AOS.buoy.c0,2018-09-19T04:00:00Z,1.5,15.2,4438,8.3,88.9
PRPO,PRPO.AOS.buoy.c0,2018-10-01T04:00:00Z,1.5,6.4,4458,10.9,95.5
PRPO,PRPO.AOS.buoy.c0,2018-10-01T04:00:00Z,0.5,6.4,4459,11.2,97.1
PRPO,PRPO.AOS.buoy.c0,2018-10-01T04:00:00Z,1,6.4,4459,11.1,96.6
PRPO,PRPO.AOS.buoy.c0,2018-10-16T04:00:00Z,1.5,1.6,4486,11.2,86.8
PRPO,PRPO.AOS.buoy.c0,2018-10-16T04:00:00Z,1,1.6,4486,11.3,87.3
